State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Max
1,1,57.12619047619047,60.75555555555555,68.51507936507936,76.47460317460317,83.91031746031746,89.96746031746032,91.66587301587302,91.19761904761904,85.51349206349207,76.06349206349206,65.64603174603175,57.19761904761905,91.66587301587302
1,3,61.41825396825397,64.39444444444445,70.75396825396825,77.54126984126984,84.3547619047619,89.57936507936508,90.68253968253968,90.54444444444445,85.85317460317461,78.15873015873017,68.69285714285715,61.66031746031746,90.68253968253968
1,5,58.64206349206349,62.217460317460315,69.28888888888889,77.19444444444444,84.5031746031746,90.03888888888889,91.24047619047619,90.63968253968254,85.62539682539682,76.5968253968254,66.9452380952381,58.834920634920636,91.24047619047619
1,7,55.28888888888889,58.92857142857143,67.14682539682539,75.48730158730159,82.9968253968254,89.53888888888889,91.31904761904762,91.00952380952381,85.19920634920635,75.41666666666667,64.32619047619048,55.63095238095238,91.31904761904762
1,9,52.24603174603175,55.930952380952384,64.55238095238096,73.61349206349206,81.24126984126984,88.0468253968254,90.20555555555555,89.77777777777777,83.57380952380953,73.27857142857142,61.930952380952384,53.013492063492066,90.20555555555555
1,11,57.64126984126984,61.355555555555554,68.53015873015873,76.52063492063492,83.99761904761905,89.83650793650794,91.18412698412699,90.67539682539683,85.36428571428571,76.01269841269841,66.10396825396825,57.90396825396825,91.18412698412699
1,13,58.946825396825396,62.567460317460316,69.79206349206349,77.37857142857143,84.37777777777778,89.99603174603175,91.41666666666667,90.87063492063493,85.82142857142857,76.77857142857142,66.87301587301587,59.02222222222222,91.41666666666667
1,15,53.12936507936508,56.88968253968254,65.20396825396826,73.97380952380952,81.60079365079365,88.2063492063492,90.3031746031746,89.88650793650794,83.72857142857143,73.5904761904762,62.61190476190476,53.583333333333336,90.3031746031746
1,17,55.294444444444444,59.06587301587302,66.56111111111112,74.98968253968253,82.5531746031746,88.67301587301587,90.17301587301587,89.56428571428572,83.88412698412698,74.42301587301587,64.10793650793651,55.416666666666664,90.17301587301587
1,19,51.85793650793651,55.73095238095238,64.15,73.41269841269842,81.35793650793651,88.18571428571428,90.36507936507937,89.95079365079366,83.60634920634921,73.12777777777778,61.83174603174603,52.41269841269841,90.36507936507937
1,21,55.6936507936508,59.33412698412698,67.24126984126984,75.47777777777777,83.06190476190476,89.38492063492063,91.02063492063492,90.67777777777778,84.93015873015874,75.27142857142857,64.47380952380952,55.90714285714286,91.02063492063492
1,23,58.49523809523809,62.15,69.8547619047619,77.38015873015873,84.3452380952381,90.47222222222223,91.87857142857143,91.54603174603174,86.0436507936508,76.92301587301587,66.64920634920635,58.785714285714285,91.87857142857143
1,25,59.234920634920634,62.7047619047619,70.28968253968254,77.62777777777778,84.63492063492063,90.49603174603175,91.7611111111111,91.29920634920634,85.9888888888889,77.17380952380952,67.17698412698412,59.37222222222222,91.7611111111111
1,27,53.955555555555556,57.776984126984125,65.6531746031746,74.06666666666666,81.36904761904762,87.58412698412698,89.45714285714286,88.88333333333334,83.07619047619048,73.40555555555555,62.87777777777778,54.2968253968254,89.45714285714286
1,29,52.45952380952381,56.23253968253968,64.29603174603174,73.0904761904762,80.71666666666667,87.14761904761905,89.13571428571429,88.67936507936508,82.52936507936508,72.58412698412698,61.81111111111111,52.823015873015876,89.13571428571429
